flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2.14,1.8799999999999997,3.18,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.95,3.1400000000000006,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,3.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.8900000000000001,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.96,3.01,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.91,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.8399999999999999,3.03,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.9799999999999998,2.93,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.2,1.9799999999999998,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.96,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9799999999999998,3.18,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.96,3.01,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9799999999999998,2.98,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.9799999999999998,3.09,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.92,3.1400000000000006,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.21,1.96,3.06,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.95,3.19,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.9799999999999998,3.08,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.97,3.18,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.95,3.15,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.9,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9799999999999998,3.2,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.9799999999999998,3.2,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.96,3.07,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.92,3.18,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.21,1.96,3.16,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.97,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,3.05,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.9299999999999997,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,2.01,3.19,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.9799999999999998,2.96,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.9299999999999997,3.05,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.96,3.16,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.96,3.1400000000000006,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.94,3.12,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.95,3.02,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.9799999999999998,3.03,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.8399999999999999,3.09,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9799999999999998,3.18,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.9799999999999998,3.1,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.91,3.17,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.95,3.07,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.87,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.05,1.96,3.1400000000000006,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.95,3.17,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.87,2.99,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.9,3.06,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.05,1.8900000000000001,3.03,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.96,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.8799999999999997,3.17,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.95,3.1300000000000003,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.95,3.1400000000000006,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.97,3.19,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9299999999999997,2.9,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.87,3.01,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.95,3.12,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.8900000000000001,2.91,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.94,3.01,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.97,3.08,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.26,1.9799999999999998,3.01,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.8399999999999999,3.04,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.95,3.16,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.97,2.95,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.17,1.8799999999999997,2.91,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,2.99,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.97,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.19,1.8900000000000001,3.03,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.95,3.11,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.87,3.12,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.97,3.11,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.97,3.0,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.8799999999999997,3.1,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.9,3.09,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,3.15,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.92,3.01,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.97,3.05,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.96,3.12,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.9299999999999997,3.1400000000000006,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.9799999999999998,3.1300000000000003,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.95,3.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.96,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.91,3.06,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.86,3.1300000000000003,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.2,1.97,3.19,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.8799999999999997,3.03,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9299999999999997,3.2,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.9799999999999998,3.06,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.9299999999999997,3.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.96,3.1300000000000003,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.94,3.0,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.96,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.8900000000000001,3.09,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.97,3.04,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,2.95,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.91,3.05,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.96,2.99,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.82,3.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.9799999999999998,3.03,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.9299999999999997,3.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9799999999999998,2.95,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.9799999999999998,3.18,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.96,3.07,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.8900000000000001,3.05,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.96,3.06,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.9799999999999998,3.04,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.97,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.91,3.06,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.9799999999999998,3.19,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.97,3.17,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.9900000000000002,3.05,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.96,3.15,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.91,3.08,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.15,1.94,2.99,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.19,1.97,3.17,0.15,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.94,3.08,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.96,2.98,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.94,3.17,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.91,3.03,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.9299999999999997,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.03,1.8799999999999997,3.11,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.9,3.17,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.95,3.01,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.82,3.18,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.9,3.05,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.97,3.05,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.91,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.96,3.12,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.9,3.19,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.91,2.96,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,K
2.04,1.9299999999999997,3.04,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.04,1.97,2.95,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.8399999999999999,3.15,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.96,3.04,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.96,3.2,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.95,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.97,3.3000000000000003,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.95,3.06,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.94,3.1400000000000006,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.92,3.2099999999999995,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.96,3.06,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.03,1.9,3.18,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.96,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.9299999999999997,3.09,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.86,3.1,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.8399999999999999,3.02,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.96,3.1300000000000003,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.97,3.12,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.95,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.95,3.11,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.8900000000000001,3.02,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.95,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.95,3.18,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.04,1.97,3.15,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.87,3.2,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.94,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.94,3.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.95,3.02,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.94,3.06,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.9,3.2,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.8000000000000003,3.12,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.8799999999999997,3.15,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.21,1.91,3.2099999999999995,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.92,3.1400000000000006,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.9299999999999997,3.1300000000000003,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.02,1.91,3.05,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.16,1.82,3.18,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.04,1.9299999999999997,3.26,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.94,3.2199999999999998,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.92,3.11,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.92,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.91,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.03,1.76,3.2099999999999995,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.17,1.9299999999999997,3.16,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.92,3.07,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.8900000000000001,3.1400000000000006,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.9,3.1300000000000003,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.91,3.01,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.92,3.1400000000000006,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.8799999999999997,3.16,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.82,3.16,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.79,3.15,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.92,3.1,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.94,3.09,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.9299999999999997,3.19,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.05,1.91,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.94,3.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.91,3.12,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.91,3.19,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.94,3.2099999999999995,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.8399999999999999,3.02,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.92,3.19,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.9299999999999997,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.87,3.08,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.8799999999999997,3.09,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.9,3.19,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.91,3.16,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.87,3.2099999999999995,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.86,3.2,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.08,1.92,3.07,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.92,3.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.1,1.83,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.9299999999999997,3.19,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.86,3.09,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.92,3.1400000000000006,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.94,3.05,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.9299999999999997,3.1300000000000003,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.83,2.99,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.94,3.11,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.13,1.9299999999999997,2.89,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.91,3.07,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.12,1.87,3.18,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,K
2.14,1.86,3.02,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.95,3.16,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.95,3.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.2,1.79,3.2400000000000007,0.14,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.09,1.9299999999999997,3.09,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.06,1.9,3.04,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
2.11,1.9299999999999997,3.1300000000000003,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,K
